"","international.plan","voice.mail.plan","number.vmail.messages","number.customer.service.calls","total.charge","charge_category","minutes_category","Avg_Min_call","Churn"
"1964","1","1",-0.567533059487881,"0",-1.40554566910797,"2","2","2","1"
"1965","1","1",-0.567533059487881,"1",-0.212763995963418,"2","2","2","1"
"1966","1","1",-0.567533059487881,"1",0.761621032802555,"3","3","2","2"
"1967","1","1",-0.567533059487881,"1",-0.385702515267723,"2","2","2","1"
"1968","1","1",-0.567533059487881,"3",-0.618922461300957,"2","2","2","1"
"1969","1","1",-0.567533059487881,"1",-0.365938113061517,"2","2","2","1"
"1970","1","2",0.97887931799169,"1",-0.520100450269926,"2","3","3","1"
"1971","1","1",-0.567533059487881,"5",0.000691547863611154,"2","3","2","1"
"1972","1","2",1.90672674447943,"1",0.945429973320275,"3","3","3","1"
"1973","1","1",-0.567533059487881,"2",-0.264151441699554,"2","2","2","1"
"1974","1","2",1.05619993686567,"5",1.7231592001345,"3","3","3","1"
"1975","1","2",0.97887931799169,"5",-0.432148860452307,"2","2","3","2"
"1976","1","1",-0.567533059487881,"2",-1.30771187818725,"2","2","2","1"
"1977","1","2",1.52012365010954,"1",0.869337024826381,"3","3","3","1"
"1978","2","1",-0.567533059487881,"2",1.03239334302758,"3","3","3","2"
"1979","2","1",-0.567533059487881,"3",0.0461496729378858,"2","2","3","2"
"1980","1","1",-0.567533059487881,"1",0.43353195617953,"3","3","3","1"
"1981","1","1",-0.567533059487881,"4",0.029349931062611,"2","3","3","1"
"1982","1","1",-0.567533059487881,"1",-0.7187326924423,"2","2","2","1"
"1983","1","1",-0.567533059487881,"0",0.296169360846396,"3","3","3","1"
"1984","1","2",-0.258250583991967,"3",-0.325421088538794,"2","3","3","1"
"1985","1","1",-0.567533059487881,"3",1.7429236023407,"3","3","3","2"
"1986","1","2",0.669596842495775,"2",-0.946023317813672,"2","2","2","1"
"1987","1","1",-0.567533059487881,"0",-0.857954043607416,"1","1","2","1"
"1988","1","1",-0.567533059487881,"0",-0.90748273351157,"2","2","2","1"
"1989","1","1",-0.567533059487881,"1",-0.529982651373028,"2","2","2","1"
"1990","1","2",1.75208550673147,"2",0.0787609365781268,"3","3","3","1"
"1991","1","1",-0.567533059487881,"2",-0.390643615819274,"2","2","2","1"
"1992","1","1",-0.567533059487881,"1",-0.083307161512766,"2","2","2","1"
"1993","1","1",-0.567533059487881,"2",0.0975371186740219,"3","2","3","1"
"1994","1","1",-0.567533059487881,"0",1.0630281664472,"3","3","3","1"
"1995","1","1",-0.567533059487881,"0",-0.988516782557016,"2","2","2","1"
"1996","1","2",2.13868860110137,"1",1.86447467590887,"3","3","3","1"
"1997","1","1",-0.567533059487881,"1",0.683551644088041,"3","3","2","1"
"1998","1","1",-0.567533059487881,"3",0.768538573574728,"3","2","3","1"
"1999","1","1",-0.567533059487881,"2",-1.60516613139065,"2","2","2","1"
"2000","1","1",-0.567533059487881,"0",-1.85913869974041,"2","2","2","1"
"2001","1","1",-0.567533059487881,"3",-0.571487896006063,"2","2","2","1"
"2002","1","1",-0.567533059487881,"1",1.66683065384681,"3","3","3","2"
"2003","1","1",-0.567533059487881,"3",0.107419319777125,"3","3","2","1"
"2004","2","1",-0.567533059487881,"1",-0.128765286587041,"2","2","2","1"
"2005","1","1",-0.567533059487881,"4",0.356450787575326,"3","3","3","1"
"2006","1","1",-0.567533059487881,"1",-0.748379295751609,"2","2","2","1"
"2007","1","2",1.52012365010954,"3",-0.189046713315969,"2","2","3","1"
"2008","1","1",-0.567533059487881,"3",1.14999153615451,"3","3","3","1"
"2009","1","2",1.98404736335341,"3",0.876254565598552,"3","2","2","1"
"2010","1","1",-0.567533059487881,"0",-1.12390293766953,"2","2","2","1"
"2011","1","1",-0.567533059487881,"0",-1.40949854954921,"2","2","2","1"
"2012","1","1",-0.567533059487881,"3",0.111372200218366,"3","2","2","1"
"2013","1","1",-0.567533059487881,"1",-0.87684791009195,"2","2","2","1"
"2014","1","1",-0.567533059487881,"2",0.0313263712832305,"2","2","3","1"
"2015","1","1",-0.567533059487881,"3",-0.154459009455108,"2","2","2","1"
"2016","1","1",-0.567533059487881,"0",0.777432554567521,"3","2","2","1"
"2017","1","1",-0.567533059487881,"3",0.73988019037573,"3","3","3","1"
"2018","1","2",2.44797107659728,"3",-0.506265368725581,"2","2","2","1"
"2019","1","2",1.13352055573965,"1",0.118289740990539,"3","3","2","1"
"2020","1","2",1.75208550673147,"1",-0.0773778408509038,"2","2","2","1"
"2021","1","1",-0.567533059487881,"2",1.19248500089785,"3","3","3","1"
"2022","1","2",1.44280303123556,"1",-0.0230257347838367,"2","2","2","1"
"2023","1","1",-0.567533059487881,"1",-1.14663200020667,"2","2","2","1"
"2024","1","1",-0.567533059487881,"1",-0.396572936481136,"2","2","2","1"
"2025","1","2",1.21084117461363,"2",-0.424243099569826,"2","2","2","1"
"2026","1","1",-0.567533059487881,"2",-0.495394947512168,"2","2","2","1"
"2027","1","1",-0.567533059487881,"1",-0.153470789344798,"2","3","2","1"
"2028","2","2",2.21600921997535,"1",-0.143588588241695,"2","2","2","1"
"2029","1","1",-0.567533059487881,"1",2.48804156551468,"4","3","3","2"
"2030","2","1",-0.567533059487881,"0",-0.491442067070927,"2","2","2","2"
"2031","1","2",2.29332983884932,"1",0.853525503061415,"3","3","3","1"
"2032","1","1",-0.567533059487881,"5",-0.251304580265519,"2","3","2","1"
"2033","1","1",-0.567533059487881,"2",-0.326409308649103,"2","3","3","1"
"2034","1","1",-0.567533059487881,"2",1.51168009652809,"3","3","4","2"
"2035","1","1",-0.567533059487881,"1",0.161771425844193,"3","3","3","1"
"2036","1","1",-0.567533059487881,"3",1.15097975626482,"3","3","4","1"
"2037","1","1",-0.567533059487881,"3",0.475037200812564,"3","2","2","1"
"2038","1","1",-0.567533059487881,"1",-1.56959020741948,"2","2","2","1"
"2039","1","1",-0.567533059487881,"1",1.98997862991828,"3","3","3","2"
"2040","1","2",1.05619993686567,"1",-0.859059948106365,"2","2","2","1"
"2041","1","2",0.592276223621797,"2",-1.46286243550597,"2","2","2","1"
"2042","1","2",2.06136798222739,"2",0.379179850112463,"3","2","3","1"
"2043","1","2",1.44280303123556,"1",1.41483452571767,"3","3","3","1"
"2044","1","1",-0.567533059487881,"3",-1.28004171509856,"2","2","2","1"
"2045","2","2",1.75208550673147,"0",-0.165329430668522,"2","2","2","1"
"2046","1","1",-0.567533059487881,"4",1.00373495982858,"3","3","2","1"
"2047","1","1",-0.567533059487881,"1",-0.34419727063469,"2","3","2","1"
"2048","1","1",-0.567533059487881,"3",0.409814673532083,"3","3","2","1"
"2049","1","2",1.52012365010954,"3",-0.438078181114169,"2","2","2","1"
"2050","1","2",1.52012365010954,"2",0.451319918165115,"3","3","3","1"
"2051","1","1",-0.567533059487881,"1",0.0026679880842321,"2","2","2","1"
"2052","2","1",-0.567533059487881,"1",1.2834012510464,"3","3","3","1"
"2053","1","1",-0.567533059487881,"2",-0.912423834063122,"2","2","2","1"
"2054","1","1",-0.567533059487881,"0",1.32391827556913,"3","3","2","1"
"2055","1","1",-0.567533059487881,"1",-1.00531652443229,"2","2","2","1"
"2056","1","1",-0.567533059487881,"1",-0.494406727401858,"2","2","2","1"
"2057","1","1",-0.567533059487881,"3",-0.506265368725582,"2","2","2","1"
"2058","1","2",0.669596842495775,"2",-1.56662554708855,"2","2","2","1"
"2059","1","1",-0.567533059487881,"0",1.33972979733409,"3","3","3","1"
"2060","1","1",-0.567533059487881,"3",1.65200735219215,"3","3","3","2"
"2061","1","2",1.36548241236158,"0",0.982982337512066,"3","3","3","1"
"2062","1","2",2.06136798222739,"0",1.29328345214951,"3","3","2","1"
"2063","1","1",-0.567533059487881,"1",0.313957322831983,"3","3","2","1"
"2064","1","1",-0.567533059487881,"2",-1.49053259859466,"2","2","2","1"
"2065","1","1",-0.567533059487881,"2",-0.513182909497753,"2","2","3","1"
"2066","1","1",-0.567533059487881,"1",0.222052852573122,"3","2","3","1"
"2067","1","2",1.44280303123556,"0",0.499742703570322,"3","3","3","1"
"2068","1","1",-0.567533059487881,"4",-0.245375259603658,"2","2","3","1"
"2069","1","1",-0.567533059487881,"1",-0.879812570422881,"2","2","2","1"
"2070","1","1",-0.567533059487881,"0",1.65892489296432,"3","3","3","2"
"2071","1","1",-0.567533059487881,"1",-0.109000884380834,"2","2","2","1"
"2072","1","1",-0.567533059487881,"2",1.01164072071107,"3","3","3","1"
"2073","1","1",-0.567533059487881,"3",-1.08437413325712,"2","2","2","1"
"2074","1","1",-0.567533059487881,"1",0.176594727498848,"3","3","2","1"
"2075","1","1",-0.567533059487881,"2",-0.0912129223952483,"2","3","2","1"
"2076","1","2",1.59744426898352,"2",-0.262175001478933,"2","2","2","1"
"2077","2","1",-0.567533059487881,"4",1.30711853369385,"3","3","3","2"
"2078","1","1",-0.567533059487881,"0",0.904912948797553,"3","3","2","1"
"2079","1","1",-0.567533059487881,"1",-1.68323552010517,"2","2","2","1"
"2080","1","1",-0.567533059487881,"2",1.14010933505141,"3","3","3","1"
"2081","1","1",-0.567533059487881,"0",1.37629394141557,"3","3","3","1"
"2082","1","1",-0.567533059487881,"1",-0.951952638475535,"2","2","2","1"
"2083","1","2",1.21084117461363,"0",0.731974429493247,"3","3","3","1"
"2084","1","1",-0.567533059487881,"3",-0.949976198254914,"2","2","2","1"
"2085","1","2",1.2881617934876,"2",-0.275021862912967,"2","2","3","1"
"2086","1","1",-0.567533059487881,"1",-1.01124584509415,"2","2","2","1"
"2087","1","1",-0.567533059487881,"1",-0.465748344202858,"2","3","3","1"
"2088","1","1",-0.567533059487881,"4",-0.117894865373627,"2","3","2","1"
"2089","1","1",-0.567533059487881,"2",0.393014931656808,"3","2","3","1"
"2090","1","1",-0.567533059487881,"1",0.481954741584735,"3","3","3","1"
"2091","1","2",2.29332983884932,"2",0.754703492030384,"3","3","3","1"
"2092","1","1",-0.567533059487881,"2",-0.000296672246698265,"2","2","3","1"
"2093","1","1",-0.567533059487881,"2",0.197347349815365,"3","2","2","1"
"2094","1","1",-0.567533059487881,"0",0.501719143790942,"3","3","3","1"
"2095","1","1",-0.567533059487881,"0",-0.254269240596451,"2","2","2","1"
"2096","1","1",-0.567533059487881,"0",0.716162907728281,"3","2","2","1"
"2097","1","2",1.59744426898352,"0",-0.0566252185343864,"2","2","2","1"
"2098","1","1",-0.567533059487881,"2",-0.525041550821478,"2","2","2","1"
"2099","1","1",-0.567533059487881,"1",-0.371867433723378,"2","2","2","1"
"2100","1","1",-0.567533059487881,"3",2.57204027489106,"4","4","3","2"
"2101","1","2",1.75208550673147,"0",-2.52322261386894,"1","1","2","1"
"2102","1","1",-0.567533059487881,"0",-0.659439485823681,"2","2","2","1"
"2103","1","1",-0.567533059487881,"2",1.2162022835453,"3","3","3","1"
"2104","1","1",-0.567533059487881,"2",2.03247209466162,"4","3","3","2"
"2105","1","1",-0.567533059487881,"2",-1.33241738094501,"2","2","2","1"
"2106","1","1",-0.567533059487881,"0",1.0916865496462,"3","3","3","1"
"2107","2","2",0.824238080243732,"0",0.536306847651803,"3","3","3","2"
"2108","1","1",-0.567533059487881,"2",1.66781887395712,"3","3","3","2"
"2109","1","1",-0.567533059487881,"0",-0.668333466816474,"2","2","3","1"
"2110","1","2",0.901558699117711,"3",-0.205846455191245,"2","2","2","1"
"2111","1","2",1.36548241236158,"2",-0.978634581453914,"2","2","2","1"
"2112","1","1",-0.567533059487881,"0",-1.22173672859025,"2","2","3","1"
"2113","1","1",-0.567533059487881,"4",-0.784943439833091,"2","2","2","2"
"2114","1","1",-0.567533059487881,"2",2.5285585900374,"4","3","3","2"
"2115","1","1",-0.567533059487881,"3",1.06500460666782,"3","3","3","1"
"2116","2","1",-0.567533059487881,"0",0.33668638536912,"3","3","2","2"
"2117","1","1",-0.567533059487881,"1",-0.493418507291548,"2","2","3","1"
"2118","1","1",-0.567533059487881,"4",0.356450787575326,"3","2","2","1"
"2119","2","1",-0.567533059487881,"0",-0.169282311109763,"2","2","2","2"
"2120","1","1",-0.567533059487881,"0",1.69252437671487,"3","3","3","2"
"2121","1","1",-0.567533059487881,"1",-0.0803425011818349,"2","3","3","1"
"2122","1","1",-0.567533059487881,"1",-1.05077464950657,"2","2","2","1"
"2123","1","2",1.52012365010954,"0",2.35463185062279,"4","4","3","1"
"2124","1","1",-0.567533059487881,"1",-1.70102348209076,"2","2","2","1"
"2125","1","1",-0.567533059487881,"3",-2.54595167640608,"1","2","2","1"
"2126","1","2",1.52012365010954,"1",-0.400525816922377,"2","3","3","1"
"2127","1","1",-0.567533059487881,"1",1.17864991935351,"3","3","3","1"
"2128","1","1",-0.567533059487881,"3",0.415743994193945,"3","3","3","1"
"2129","1","2",1.44280303123556,"2",-1.52413208234521,"2","2","2","1"
"2130","1","2",1.21084117461363,"2",0.14991278452047,"3","3","2","1"
"2131","1","1",-0.567533059487881,"1",1.30415387336292,"3","3","3","1"
"2132","1","2",1.82940612560545,"1",-0.450925042548204,"2","2","3","1"
"2133","1","1",-0.567533059487881,"3",-1.45396845451318,"2","2","2","1"
"2134","1","2",1.82940612560545,"2",0.403885352870221,"3","3","3","1"
"2135","1","1",-0.567533059487881,"1",0.957288614643998,"3","3","3","1"
"2136","1","1",-0.567533059487881,"0",-0.360997012509965,"2","2","2","1"
"2137","1","1",-0.567533059487881,"1",1.00472317993889,"3","3","3","1"
"2138","1","1",-0.567533059487881,"0",0.395979591987738,"3","2","2","1"
"2139","1","1",-0.567533059487881,"3",0.446378817613564,"3","3","2","1"
"2140","2","1",-0.567533059487881,"3",1.68363039572208,"3","3","3","2"
"2141","1","1",-0.567533059487881,"4",0.0283617109523002,"2","2","3","1"
"2142","1","2",1.6747648878575,"2",-0.90451807318064,"2","2","2","1"
"2143","1","1",-0.567533059487881,"1",-1.50733234046993,"2","2","2","2"
"2144","1","1",-0.567533059487881,"3",-1.07548015226432,"2","2","2","1"
"2145","1","1",-0.567533059487881,"1",-1.30375899774601,"2","2","2","1"
"2146","1","1",-0.567533059487881,"1",0.507648464452804,"3","3","3","1"
"2147","2","1",-0.567533059487881,"0",-0.0131435336807333,"2","2","2","1"
"2148","1","1",-0.567533059487881,"3",1.59765524612509,"3","3","3","2"
"2149","1","1",-0.567533059487881,"1",-0.293798045008863,"2","3","3","1"
"2150","1","2",1.98404736335341,"0",1.48598637366002,"3","3","3","1"
"2151","1","1",-0.567533059487881,"2",1.61643142822098,"3","3","3","2"
"2152","1","1",-0.567533059487881,"2",-0.889694771525985,"2","2","2","1"
"2153","2","2",1.44280303123556,"1",-0.205846455191245,"2","2","2","1"
"2154","1","1",-0.567533059487881,"2",-1.96092537110237,"1","2","2","1"
"2155","2","1",-0.567533059487881,"2",1.11243917196272,"3","3","3","1"
"2156","1","1",-0.567533059487881,"2",1.88028619767383,"3","3","3","2"
"2157","1","1",-0.567533059487881,"3",0.752727051809763,"3","3","3","1"
"2158","1","1",-0.567533059487881,"2",-0.284904064016071,"2","2","2","1"
"2159","2","1",-0.567533059487881,"0",-1.46088599528535,"2","2","2","2"
"2160","1","1",-0.567533059487881,"1",0.435508396400151,"3","3","3","1"
"2161","2","1",-0.567533059487881,"1",-0.541841292696753,"2","3","3","2"
"2162","1","1",-0.567533059487881,"0",-0.320479987987241,"2","2","3","1"
"2163","1","2",2.13868860110137,"1",1.2162022835453,"3","3","3","1"
"2164","1","1",-0.567533059487881,"1",1.38716436262899,"3","3","3","1"
"2165","2","1",-0.567533059487881,"3",1.25177820751647,"3","3","3","2"
"2166","1","1",-0.567533059487881,"2",0.180547607940088,"3","3","2","1"
"2167","1","1",-0.567533059487881,"2",0.466143219819771,"3","2","3","1"
"2168","1","1",-0.567533059487881,"1",-0.661415926044301,"2","2","2","1"
"2169","1","1",-0.567533059487881,"1",-0.488477406739996,"2","2","2","1"
"2170","1","1",-0.567533059487881,"0",0.0530672137100588,"3","3","3","1"
"2171","1","1",-0.567533059487881,"0",0.420685094745496,"3","3","3","1"
"2172","1","1",-0.567533059487881,"1",0.0599847544822303,"3","3","2","1"
"2173","1","1",-0.567533059487881,"0",0.471084320371323,"3","3","3","1"
"2174","2","1",-0.567533059487881,"0",-2.54002235574421,"1","1","2","2"
"2175","1","1",-0.567533059487881,"1",-2.13880499095823,"1","1","2","1"
"2176","1","1",-0.567533059487881,"3",-0.865977488878537,"2","2","2","1"
"2177","1","1",-0.567533059487881,"2",-0.114930205042696,"2","3","3","1"
"2178","1","1",-0.567533059487881,"2",0.226993953124674,"3","3","3","1"
"2179","1","1",-0.567533059487881,"0",-1.16343174208194,"2","2","2","1"
"2180","1","2",1.2881617934876,"2",-1.95697249066113,"1","1","2","1"
"2181","1","1",-0.567533059487881,"2",-0.741461754979437,"2","2","2","1"
"2182","1","2",1.6747648878575,"1",0.788302975780933,"3","3","2","1"
"2183","1","2",2.29332983884932,"0",0.578800312395147,"3","3","3","1"
"2184","1","1",-0.567533059487881,"3",0.127183721983333,"3","3","2","1"
"2185","1","2",1.82940612560545,"1",0.580776752615767,"3","3","3","1"
"2186","1","1",-0.567533059487881,"1",-0.218693316625279,"2","2","2","1"
"2187","1","1",-0.567533059487881,"3",2.06409513819155,"4","3","3","2"
"2188","1","1",-0.567533059487881,"4",-0.288856944457311,"2","2","2","2"
"2189","1","1",-0.567533059487881,"2",0.131136602424573,"3","3","3","1"
"2190","1","1",-0.567533059487881,"3",-1.79984549312179,"2","2","2","1"
"2191","1","2",1.52012365010954,"1",-1.0636215109406,"2","2","2","1"
"2192","1","1",-0.567533059487881,"1",-2.17042803448816,"1","2","2","1"
"2193","1","1",-0.567533059487881,"2",-0.243398819383037,"2","2","3","1"
"2194","1","1",-0.567533059487881,"2",1.32293005545882,"3","3","3","1"
"2195","2","2",1.6747648878575,"2",-1.19110190517063,"2","2","2","1"
"2196","1","2",2.06136798222739,"1",-0.553699934020478,"2","2","2","1"
"2197","1","2",0.205673129251904,"0",0.58769429338794,"3","3","3","1"
"2198","1","1",-0.567533059487881,"2",0.5550830297477,"3","3","3","1"
"2199","1","1",-0.567533059487881,"0",0.579788532505458,"3","2","2","1"
"2200","1","1",-0.567533059487881,"2",0.954323954313067,"3","3","3","1"
"2201","1","1",-0.567533059487881,"1",-0.694027189684541,"2","2","2","1"
"2202","1","1",-0.567533059487881,"2",-1.62493053359686,"2","2","2","1"
"2203","2","2",0.669596842495775,"1",0.0955606784534017,"3","2","3","1"
"2204","2","1",-0.567533059487881,"4",0.388073831105256,"3","3","3","2"
"2205","1","1",-0.567533059487881,"2",-1.23952469057584,"2","2","2","1"
"2206","1","1",-0.567533059487881,"3",-0.833366225238296,"2","2","2","1"
"2207","1","1",-0.567533059487881,"1",0.022432390290438,"2","2","2","1"
"2208","1","1",-0.567533059487881,"0",-1.16540818230256,"2","2","2","1"
"2209","1","1",-0.567533059487881,"1",-0.0625545391962485,"2","3","2","1"
"2210","2","1",-0.567533059487881,"3",-0.897600532408467,"2","2","2","1"
"2211","1","1",-0.567533059487881,"0",1.84965137425421,"3","3","3","2"
"2212","1","2",1.52012365010954,"4",0.738891970265417,"3","3","2","1"
"2213","1","2",2.21600921997535,"1",0.553106589527078,"3","2","3","1"
"2214","1","1",-0.567533059487881,"0",1.52452695796212,"3","3","3","2"
"2215","1","1",-0.567533059487881,"1",0.487884062246598,"3","3","2","1"
"2216","1","1",-0.567533059487881,"0",1.96428490705021,"3","3","3","2"
"2217","1","1",-0.567533059487881,"2",0.825855339972726,"3","3","3","1"
"2218","1","2",1.13352055573965,"2",-0.088248262064318,"2","2","2","1"
"2219","1","1",-0.567533059487881,"5",-0.28391584390576,"2","3","3","2"
"2220","1","2",1.59744426898352,"3",-1.9826662135292,"1","2","2","1"
